날짜,개인,외국인,기관계,금융투자,보험,투신 (사모),은행,기타금융기관,연기금등,기타법인,date,외국인합계,기관합계
07.03.09,367.0,426.0,-793.0,-21.0,-50.0,-1318.0,176.0,113.0,306.0,0.0,2007-03-09,426.0,-793.0
07.03.12,-788.0,680.0,108.0,-106.0,58.0,-389.0,72.0,42.0,431.0,0.0,2007-03-12,680.0,108.0
07.03.13,523.0,567.0,-1090.0,-212.0,-176.0,-800.0,22.0,45.0,32.0,0.0,2007-03-13,567.0,-1090.0
07.03.14,1603.0,-2275.0,673.0,11.0,-79.0,-677.0,155.0,185.0,1077.0,0.0,2007-03-14,-2275.0,673.0
07.03.15,-268.0,-1656.0,1923.0,-168.0,-142.0,1251.0,138.0,41.0,804.0,0.0,2007-03-15,-1656.0,1923.0
07.03.16,-193.0,-345.0,538.0,355.0,-153.0,-343.0,-83.0,11.0,751.0,0.0,2007-03-16,-345.0,538.0
07.03.19,-731.0,-1881.0,2612.0,368.0,-19.0,1319.0,-36.0,66.0,913.0,0.0,2007-03-19,-1881.0,2612.0
07.03.20,-397.0,139.0,258.0,213.0,-29.0,-508.0,23.0,11.0,549.0,0.0,2007-03-20,139.0,258.0
07.03.21,-148.0,371.0,-223.0,439.0,74.0,-1423.0,-67.0,-61.0,814.0,0.0,2007-03-21,371.0,-223.0
07.03.22,-1530.0,677.0,852.0,-187.0,9.0,371.0,-213.0,-196.0,1069.0,0.0,2007-03-22,677.0,852.0
07.03.23,-801.0,733.0,68.0,196.0,-41.0,-1092.0,58.0,21.0,926.0,0.0,2007-03-23,733.0,68.0
07.03.26,-983.0,385.0,598.0,-64.0,15.0,12.0,-150.0,3.0,782.0,0.0,2007-03-26,385.0,598.0
07.03.27,-874.0,-379.0,1253.0,59.0,-126.0,109.0,-214.0,-27.0,1452.0,0.0,2007-03-27,-379.0,1253.0
07.03.28,1669.0,532.0,-2201.0,153.0,-118.0,-3189.0,-346.0,91.0,1208.0,0.0,2007-03-28,532.0,-2201.0
07.03.29,142.0,-624.0,482.0,77.0,51.0,-44.0,-192.0,-109.0,699.0,0.0,2007-03-29,-624.0,482.0
07.03.30,1078.0,939.0,-2017.0,2.0,65.0,-1354.0,-357.0,-188.0,-185.0,0.0,2007-03-30,939.0,-2017.0
07.04.02,601.0,-1052.0,451.0,-82.0,293.0,-215.0,-551.0,-1.0,1006.0,0.0,2007-04-02,-1052.0,451.0
07.04.03,1110.0,838.0,-1948.0,281.0,112.0,-2705.0,88.0,-35.0,311.0,0.0,2007-04-03,838.0,-1948.0
07.04.04,-2267.0,4101.0,-1835.0,355.0,43.0,-2102.0,-34.0,-65.0,-31.0,0.0,2007-04-04,4101.0,-1835.0
07.04.05,-1050.0,2402.0,-1352.0,427.0,158.0,-1959.0,-223.0,-26.0,270.0,0.0,2007-04-05,2402.0,-1352.0
07.04.06,280.0,1801.0,-2081.0,536.0,45.0,-2332.0,-912.0,77.0,506.0,0.0,2007-04-06,1801.0,-2081.0
07.04.09,584.0,1675.0,-2259.0,570.0,-146.0,-2060.0,-180.0,-220.0,-223.0,0.0,2007-04-09,1675.0,-2259.0
07.04.10,2284.0,1314.0,-3599.0,705.0,66.0,-3630.0,154.0,-75.0,-819.0,0.0,2007-04-10,1314.0,-3599.0
07.04.11,-1609.0,2043.0,-435.0,-340.0,354.0,-955.0,96.0,-132.0,543.0,0.0,2007-04-11,2043.0,-435.0
07.04.12,-1852.0,-948.0,2800.0,-99.0,-147.0,1379.0,-256.0,-115.0,2038.0,0.0,2007-04-12,-948.0,2800.0
07.04.13,-1347.0,3971.0,-2624.0,332.0,204.0,-4311.0,12.0,8.0,1131.0,0.0,2007-04-13,3971.0,-2624.0
07.04.16,-271.0,775.0,-504.0,693.0,1.0,-1707.0,-166.0,-76.0,751.0,0.0,2007-04-16,775.0,-504.0
07.04.17,-202.0,2436.0,-2234.0,-463.0,-84.0,-1834.0,-161.0,-90.0,398.0,0.0,2007-04-17,2436.0,-2234.0
07.04.18,-567.0,934.0,-367.0,101.0,41.0,-410.0,-292.0,-33.0,225.0,0.0,2007-04-18,934.0,-367.0
07.04.19,2142.0,719.0,-2861.0,620.0,80.0,-3529.0,-301.0,-53.0,321.0,0.0,2007-04-19,719.0,-2861.0
07.04.20,-237.0,544.0,-308.0,81.0,-300.0,390.0,24.0,68.0,-569.0,0.0,2007-04-20,544.0,-308.0
07.04.23,-212.0,3053.0,-2841.0,319.0,-353.0,-1556.0,-858.0,-37.0,-357.0,0.0,2007-04-23,3053.0,-2841.0
07.04.24,1005.0,1514.0,-2519.0,213.0,-161.0,-1930.0,-98.0,-62.0,-481.0,0.0,2007-04-24,1514.0,-2519.0
07.04.25,2153.0,-608.0,-1545.0,456.0,145.0,-2533.0,-76.0,-45.0,508.0,0.0,2007-04-25,-608.0,-1545.0
07.04.26,-869.0,-745.0,1614.0,77.0,535.0,921.0,-220.0,22.0,279.0,0.0,2007-04-26,-745.0,1614.0
07.04.27,342.0,1801.0,-2143.0,-21.0,485.0,-2809.0,-206.0,-3.0,412.0,0.0,2007-04-27,1801.0,-2143.0
07.04.30,93.0,565.0,-658.0,36.0,518.0,-1153.0,-3552.0,123.0,3371.0,0.0,2007-04-30,565.0,-658.0
07.05.02,235.0,-193.0,-43.0,-274.0,46.0,-110.0,5.0,64.0,227.0,0.0,2007-05-02,-193.0,-43.0
07.05.03,1337.0,-672.0,-665.0,214.0,-10.0,299.0,-3.0,35.0,-1200.0,0.0,2007-05-03,-672.0,-665.0
07.05.04,-340.0,-632.0,971.0,279.0,487.0,363.0,-63.0,-2.0,-92.0,0.0,2007-05-04,-632.0,971.0
07.05.07,269.0,-1202.0,933.0,-270.0,1020.0,33.0,97.0,74.0,-20.0,0.0,2007-05-07,-1202.0,933.0
07.05.08,300.0,1479.0,-1778.0,-29.0,-69.0,-1209.0,-163.0,11.0,-320.0,0.0,2007-05-08,1479.0,-1778.0
07.05.09,1117.0,-2008.0,890.0,331.0,-39.0,198.0,34.0,17.0,348.0,0.0,2007-05-09,-2008.0,890.0
07.05.10,-546.0,1124.0,-578.0,392.0,-317.0,706.0,-506.0,-33.0,-821.0,0.0,2007-05-10,1124.0,-578.0
07.05.11,2124.0,-20.0,-2104.0,85.0,-114.0,-2233.0,-64.0,-125.0,347.0,0.0,2007-05-11,-20.0,-2104.0
07.05.14,1057.0,39.0,-1096.0,158.0,177.0,-1156.0,-210.0,-52.0,-13.0,0.0,2007-05-14,39.0,-1096.0
07.05.15,-942.0,210.0,732.0,117.0,-133.0,779.0,-62.0,-124.0,155.0,0.0,2007-05-15,210.0,732.0
07.05.16,633.0,-753.0,121.0,335.0,22.0,384.0,-391.0,-67.0,-163.0,0.0,2007-05-16,-753.0,121.0
07.05.17,1071.0,880.0,-1951.0,157.0,-53.0,-1615.0,-108.0,-12.0,-320.0,0.0,2007-05-17,880.0,-1951.0
07.05.18,229.0,2.0,-231.0,281.0,92.0,-312.0,-248.0,10.0,-55.0,0.0,2007-05-18,2.0,-231.0
07.05.21,-1893.0,-1932.0,3826.0,510.0,326.0,2383.0,-167.0,-37.0,811.0,0.0,2007-05-21,-1932.0,3826.0
07.05.22,512.0,4660.0,-5171.0,107.0,301.0,-5276.0,-41.0,-14.0,-249.0,0.0,2007-05-22,4660.0,-5171.0
07.05.23,-484.0,833.0,-348.0,202.0,51.0,-893.0,-42.0,13.0,322.0,0.0,2007-05-23,833.0,-348.0
07.05.25,1270.0,-1336.0,66.0,338.0,22.0,-649.0,-79.0,-25.0,458.0,0.0,2007-05-25,-1336.0,66.0
07.05.28,1227.0,-68.0,-1159.0,216.0,-9.0,-1601.0,-39.0,-116.0,389.0,0.0,2007-05-28,-68.0,-1159.0
07.05.29,461.0,1255.0,-1715.0,314.0,-244.0,-1100.0,-364.0,-88.0,-233.0,0.0,2007-05-29,1255.0,-1715.0
07.05.30,2109.0,320.0,-2428.0,57.0,155.0,-576.0,-377.0,-30.0,-1657.0,0.0,2007-05-30,320.0,-2428.0
07.05.31,-2369.0,-250.0,2619.0,470.0,-199.0,2261.0,-206.0,-6.0,299.0,0.0,2007-05-31,-250.0,2619.0
07.06.01,-1270.0,92.0,1178.0,263.0,2.0,952.0,-209.0,-77.0,246.0,0.0,2007-06-01,92.0,1178.0
07.06.04,606.0,1941.0,-2546.0,27.0,278.0,-2730.0,-121.0,79.0,-80.0,0.0,2007-06-04,1941.0,-2546.0
07.06.05,432.0,-445.0,13.0,108.0,-722.0,470.0,-58.0,-99.0,313.0,0.0,2007-06-05,-445.0,13.0
07.06.07,2229.0,-3709.0,1480.0,338.0,-373.0,1402.0,-31.0,-101.0,245.0,0.0,2007-06-07,-3709.0,1480.0
07.06.08,2116.0,-4386.0,2269.0,563.0,-30.0,1059.0,235.0,4.0,437.0,0.0,2007-06-08,-4386.0,2269.0
07.06.11,1697.0,-970.0,-727.0,184.0,-67.0,-576.0,255.0,-4.0,-519.0,0.0,2007-06-11,-970.0,-727.0
07.06.12,-884.0,-3020.0,3903.0,7.0,39.0,2747.0,304.0,68.0,738.0,0.0,2007-06-12,-3020.0,3903.0
07.06.13,920.0,-3160.0,2240.0,327.0,-331.0,1898.0,341.0,-85.0,90.0,0.0,2007-06-13,-3160.0,2240.0
07.06.14,-4644.0,-4612.0,9256.0,11.0,-87.0,7464.0,-84.0,123.0,1829.0,0.0,2007-06-14,-4612.0,9256.0
07.06.15,1053.0,778.0,-1831.0,599.0,34.0,-1267.0,-726.0,50.0,-521.0,0.0,2007-06-15,778.0,-1831.0
07.06.18,1284.0,-3508.0,2224.0,342.0,-181.0,1953.0,-318.0,-144.0,571.0,0.0,2007-06-18,-3508.0,2224.0
07.06.19,3956.0,-1859.0,-2097.0,-212.0,26.0,-1698.0,-415.0,-129.0,331.0,0.0,2007-06-19,-1859.0,-2097.0
07.06.20,1012.0,-3189.0,2178.0,-223.0,351.0,1538.0,-2707.0,-70.0,3290.0,0.0,2007-06-20,-3189.0,2178.0
07.06.21,-791.0,997.0,-206.0,-1040.0,-234.0,7715.0,-529.0,-2179.0,-3938.0,0.0,2007-06-21,997.0,-206.0
07.06.22,1421.0,-1167.0,-255.0,-95.0,-126.0,-752.0,92.0,23.0,604.0,0.0,2007-06-22,-1167.0,-255.0
07.06.25,-2155.0,-2322.0,4477.0,46.0,24.0,3127.0,-270.0,6.0,1544.0,0.0,2007-06-25,-2322.0,4477.0
07.06.26,334.0,-3227.0,2892.0,345.0,-10.0,2196.0,-352.0,60.0,654.0,0.0,2007-06-26,-3227.0,2892.0
07.06.27,918.0,-1657.0,739.0,265.0,137.0,-142.0,-174.0,-41.0,694.0,0.0,2007-06-27,-1657.0,739.0
07.06.28,69.0,-855.0,787.0,578.0,309.0,-645.0,1.0,-27.0,571.0,0.0,2007-06-28,-855.0,787.0
07.06.29,-2118.0,-1083.0,3202.0,664.0,-258.0,2647.0,-474.0,6.0,618.0,0.0,2007-06-29,-1083.0,3202.0
07.07.02,-1315.0,-1015.0,2331.0,373.0,173.0,908.0,259.0,13.0,604.0,0.0,2007-07-02,-1015.0,2331.0
07.07.03,-2253.0,676.0,1578.0,111.0,39.0,-1488.0,2334.0,45.0,537.0,0.0,2007-07-03,676.0,1578.0
07.07.04,-293.0,520.0,-227.0,80.0,71.0,-509.0,71.0,68.0,-9.0,0.0,2007-07-04,520.0,-227.0
07.07.05,-2280.0,1729.0,550.0,2.0,95.0,190.0,100.0,-29.0,193.0,0.0,2007-07-05,1729.0,550.0
07.07.06,-11.0,-273.0,284.0,-590.0,-40.0,327.0,80.0,43.0,464.0,0.0,2007-07-06,-273.0,284.0
07.07.09,246.0,991.0,-1237.0,-37.0,151.0,-1220.0,-54.0,-88.0,12.0,0.0,2007-07-09,991.0,-1237.0
07.07.10,1144.0,-793.0,-351.0,38.0,-167.0,140.0,-97.0,-125.0,-139.0,0.0,2007-07-10,-793.0,-351.0
07.07.11,1855.0,-1935.0,79.0,-308.0,-116.0,-386.0,75.0,68.0,745.0,0.0,2007-07-11,-1935.0,79.0
07.07.12,-41.0,864.0,-823.0,519.0,-203.0,5.0,59.0,-36.0,-1167.0,0.0,2007-07-12,864.0,-823.0
07.07.13,-4071.0,-954.0,5025.0,729.0,221.0,3487.0,166.0,-69.0,490.0,0.0,2007-07-13,-954.0,5025.0
07.07.16,1124.0,-6376.0,5252.0,604.0,-380.0,2888.0,-5.0,3.0,2142.0,0.0,2007-07-16,-6376.0,5252.0
07.07.18,4396.0,-5921.0,1524.0,-387.0,-78.0,25.0,-43.0,35.0,1972.0,0.0,2007-07-18,-5921.0,1524.0
07.07.19,678.0,-4496.0,3818.0,-679.0,-627.0,3602.0,-131.0,-12.0,1666.0,0.0,2007-07-19,-4496.0,3818.0
07.07.20,-2139.0,-762.0,2901.0,698.0,-54.0,749.0,91.0,79.0,1338.0,0.0,2007-07-20,-762.0,2901.0
07.07.23,1444.0,-2743.0,1299.0,120.0,-47.0,571.0,322.0,73.0,260.0,0.0,2007-07-23,-2743.0,1299.0
07.07.24,74.0,-584.0,510.0,82.0,54.0,179.0,-1.0,-2.0,198.0,0.0,2007-07-24,-584.0,510.0
07.07.25,2983.0,-6656.0,3673.0,332.0,-110.0,2636.0,-9.0,138.0,687.0,0.0,2007-07-25,-6656.0,3673.0
07.07.26,3989.0,-5168.0,1179.0,211.0,-658.0,1082.0,170.0,-110.0,485.0,0.0,2007-07-26,-5168.0,1179.0
07.07.27,7138.0,-8425.0,1287.0,-1033.0,-102.0,966.0,246.0,52.0,1159.0,0.0,2007-07-27,-8425.0,1287.0
07.07.30,719.0,-5669.0,4950.0,889.0,80.0,3839.0,364.0,67.0,-291.0,0.0,2007-07-30,-5669.0,4950.0
07.07.31,1372.0,-1332.0,-40.0,286.0,258.0,-433.0,257.0,-8.0,-400.0,0.0,2007-07-31,-1332.0,-40.0
07.08.01,5838.0,-5192.0,-646.0,-506.0,35.0,289.0,206.0,336.0,-1006.0,0.0,2007-08-01,-5192.0,-646.0
07.08.02,1098.0,-4658.0,3560.0,-524.0,-208.0,3646.0,115.0,209.0,321.0,0.0,2007-08-02,-4658.0,3560.0
07.08.03,-90.0,-2467.0,2557.0,532.0,427.0,1699.0,-2.0,-69.0,-31.0,0.0,2007-08-03,-2467.0,2557.0
07.08.06,3053.0,-4951.0,1898.0,242.0,30.0,1758.0,80.0,92.0,-303.0,0.0,2007-08-06,-4951.0,1898.0
07.08.07,1604.0,-4693.0,3089.0,0.0,93.0,2116.0,-62.0,-24.0,966.0,0.0,2007-08-07,-4693.0,3089.0
07.08.08,-3422.0,-4534.0,7955.0,618.0,229.0,4938.0,-233.0,101.0,2303.0,0.0,2007-08-08,-4534.0,7955.0
07.08.09,-357.0,563.0,-206.0,2.0,115.0,-1282.0,23.0,54.0,883.0,0.0,2007-08-09,563.0,-206.0
07.08.10,7412.0,-5257.0,-2155.0,-755.0,-460.0,-401.0,344.0,218.0,-1102.0,0.0,2007-08-10,-5257.0,-2155.0
07.08.13,-2357.0,-4658.0,7015.0,-201.0,-21.0,5657.0,-93.0,40.0,1635.0,0.0,2007-08-13,-4658.0,7015.0
07.08.14,-350.0,-2260.0,2610.0,-281.0,39.0,2904.0,58.0,29.0,-139.0,0.0,2007-08-14,-2260.0,2610.0
07.08.16,-6988.0,-10327.0,17315.0,-553.0,165.0,13215.0,-88.0,237.0,4338.0,0.0,2007-08-16,-10327.0,17315.0
07.08.17,4460.0,-8716.0,4256.0,43.0,600.0,1115.0,552.0,61.0,1886.0,0.0,2007-08-17,-8716.0,4256.0
07.08.20,5554.0,-3801.0,-1753.0,294.0,594.0,-2409.0,-118.0,-15.0,-98.0,0.0,2007-08-20,-3801.0,-1753.0
07.08.21,285.0,-3053.0,2768.0,-438.0,156.0,1932.0,-83.0,-22.0,1225.0,0.0,2007-08-21,-3053.0,2768.0
07.08.22,613.0,-4846.0,4234.0,42.0,149.0,2847.0,-153.0,42.0,1307.0,0.0,2007-08-22,-4846.0,4234.0
07.08.23,-3929.0,-1042.0,4971.0,710.0,111.0,4705.0,-359.0,-189.0,-7.0,0.0,2007-08-23,-1042.0,4971.0
07.08.24,1514.0,-2213.0,698.0,393.0,-14.0,-397.0,182.0,51.0,483.0,0.0,2007-08-24,-2213.0,698.0
07.08.27,-114.0,662.0,-548.0,-224.0,-105.0,486.0,-23.0,-84.0,-597.0,0.0,2007-08-27,662.0,-548.0
07.08.28,-1449.0,-3163.0,4612.0,598.0,-55.0,2939.0,51.0,-47.0,1125.0,0.0,2007-08-28,-3163.0,4612.0
07.08.29,1028.0,-6968.0,5939.0,695.0,411.0,2508.0,124.0,92.0,2109.0,0.0,2007-08-29,-6968.0,5939.0
07.08.30,168.0,-3368.0,3200.0,646.0,201.0,1108.0,-195.0,-62.0,1502.0,0.0,2007-08-30,-3368.0,3200.0
07.08.31,-4999.0,-2237.0,7236.0,643.0,345.0,3257.0,-227.0,-69.0,3286.0,0.0,2007-08-31,-2237.0,7236.0
07.09.03,1173.0,-577.0,-596.0,144.0,25.0,-1493.0,360.0,-19.0,387.0,0.0,2007-09-03,-577.0,-596.0
07.09.04,-1380.0,-631.0,2012.0,551.0,-56.0,1350.0,-345.0,-4.0,516.0,0.0,2007-09-04,-631.0,2012.0
07.09.05,2369.0,2805.0,-5174.0,-64.0,44.0,-4641.0,-90.0,-1.0,-421.0,0.0,2007-09-05,2805.0,-5174.0
07.09.06,-1175.0,-3985.0,5160.0,302.0,-88.0,4330.0,-259.0,34.0,841.0,0.0,2007-09-06,-3985.0,5160.0
07.09.07,-1108.0,1258.0,-150.0,80.0,-13.0,-782.0,276.0,-23.0,313.0,0.0,2007-09-07,1258.0,-150.0
07.09.10,1854.0,-1686.0,-168.0,-187.0,165.0,-1010.0,158.0,121.0,585.0,0.0,2007-09-10,-1686.0,-168.0
07.09.11,771.0,-2471.0,1700.0,-259.0,155.0,1613.0,-28.0,6.0,214.0,0.0,2007-09-11,-2471.0,1700.0
07.09.12,1843.0,21.0,-1864.0,-239.0,-20.0,-2367.0,260.0,-21.0,525.0,0.0,2007-09-12,21.0,-1864.0
07.09.13,-542.0,-3875.0,4417.0,-346.0,245.0,309.0,99.0,19.0,4091.0,0.0,2007-09-13,-3875.0,4417.0
07.09.14,-1647.0,-2607.0,4254.0,682.0,-389.0,3431.0,13.0,49.0,469.0,0.0,2007-09-14,-2607.0,4254.0
07.09.17,1574.0,-1286.0,-287.0,131.0,-280.0,-78.0,-100.0,-51.0,90.0,0.0,2007-09-17,-1286.0,-287.0
07.09.18,3068.0,-1346.0,-1722.0,-302.0,-108.0,-1225.0,146.0,-78.0,-155.0,0.0,2007-09-18,-1346.0,-1722.0
07.09.19,-6979.0,-3479.0,10458.0,1012.0,-119.0,7821.0,-209.0,-29.0,1982.0,0.0,2007-09-19,-3479.0,10458.0
07.09.20,-3425.0,1807.0,1619.0,741.0,-89.0,-47.0,-482.0,30.0,1465.0,0.0,2007-09-20,1807.0,1619.0
07.09.21,1785.0,-2010.0,225.0,1175.0,-190.0,-741.0,-358.0,-55.0,395.0,0.0,2007-09-21,-2010.0,225.0
07.09.27,-502.0,-938.0,1440.0,94.0,166.0,82.0,-5.0,-37.0,1140.0,0.0,2007-09-27,-938.0,1440.0
07.09.28,1037.0,-155.0,-882.0,-420.0,-172.0,-987.0,190.0,-40.0,547.0,0.0,2007-09-28,-155.0,-882.0
07.10.01,-1324.0,-691.0,2014.0,44.0,115.0,455.0,-9.0,-22.0,1432.0,0.0,2007-10-01,-691.0,2014.0
07.10.02,-7062.0,6020.0,1041.0,128.0,489.0,-360.0,-397.0,-17.0,1198.0,0.0,2007-10-02,6020.0,1041.0
07.10.04,2509.0,-3352.0,843.0,438.0,268.0,-1241.0,10.0,-60.0,1428.0,0.0,2007-10-04,-3352.0,843.0
07.10.05,504.0,1359.0,-1863.0,836.0,-106.0,-2700.0,-112.0,-38.0,256.0,0.0,2007-10-05,1359.0,-1863.0
07.10.08,-554.0,2457.0,-1903.0,317.0,-119.0,-2534.0,-16.0,24.0,425.0,0.0,2007-10-08,2457.0,-1903.0
07.10.09,1343.0,-1842.0,499.0,487.0,38.0,-705.0,-328.0,-48.0,1055.0,0.0,2007-10-09,-1842.0,499.0
07.10.10,-2020.0,207.0,1814.0,707.0,151.0,-167.0,175.0,25.0,922.0,0.0,2007-10-10,207.0,1814.0
07.10.11,1410.0,-3685.0,2275.0,1918.0,-89.0,-295.0,163.0,42.0,536.0,0.0,2007-10-11,-3685.0,2275.0
07.10.12,4621.0,-633.0,-3987.0,223.0,-157.0,-4052.0,-235.0,-10.0,243.0,0.0,2007-10-12,-633.0,-3987.0
07.10.15,845.0,-2215.0,1370.0,220.0,145.0,584.0,-30.0,-174.0,625.0,0.0,2007-10-15,-2215.0,1370.0
07.10.16,2962.0,-4289.0,1327.0,555.0,141.0,46.0,119.0,-28.0,495.0,0.0,2007-10-16,-4289.0,1327.0
07.10.17,4553.0,-4518.0,-34.0,163.0,-300.0,-1519.0,204.0,-70.0,1487.0,0.0,2007-10-17,-4518.0,-34.0
07.10.18,849.0,-2507.0,1658.0,127.0,170.0,-575.0,423.0,94.0,1419.0,0.0,2007-10-18,-2507.0,1658.0
07.10.19,3304.0,-1489.0,-1815.0,-128.0,91.0,-2109.0,190.0,-28.0,169.0,0.0,2007-10-19,-1489.0,-1815.0
07.10.22,-1091.0,-1379.0,2471.0,241.0,274.0,-174.0,385.0,146.0,1599.0,0.0,2007-10-22,-1379.0,2471.0
07.10.23,3526.0,-3299.0,-227.0,92.0,174.0,159.0,-17.0,-260.0,-375.0,0.0,2007-10-23,-3299.0,-227.0
07.10.24,-2263.0,2005.0,258.0,40.0,252.0,-391.0,25.0,-86.0,418.0,0.0,2007-10-24,2005.0,258.0
07.10.25,-1745.0,-370.0,2115.0,-283.0,-324.0,1913.0,-435.0,-35.0,1280.0,0.0,2007-10-25,-370.0,2115.0
07.10.26,-3389.0,-2782.0,6171.0,134.0,-20.0,5633.0,470.0,9.0,-54.0,0.0,2007-10-26,-2782.0,6171.0
07.10.29,448.0,951.0,-1398.0,-192.0,23.0,-165.0,-243.0,-153.0,-669.0,0.0,2007-10-29,951.0,-1398.0
07.10.30,735.0,1020.0,-1755.0,623.0,-14.0,-1917.0,-42.0,-126.0,-279.0,0.0,2007-10-30,1020.0,-1755.0
07.10.31,232.0,-1988.0,1756.0,389.0,-304.0,249.0,-3.0,-127.0,1552.0,0.0,2007-10-31,-1988.0,1756.0
07.11.01,-78.0,540.0,-463.0,37.0,-203.0,1079.0,-701.0,-241.0,-434.0,0.0,2007-11-01,540.0,-463.0
07.11.02,4178.0,-2003.0,-2175.0,12.0,29.0,-3171.0,-7.0,-86.0,1048.0,0.0,2007-11-02,-2003.0,-2175.0
07.11.05,2769.0,-1429.0,-1340.0,200.0,187.0,-2485.0,-57.0,24.0,792.0,0.0,2007-11-05,-1429.0,-1340.0
07.11.06,-182.0,-5862.0,6044.0,428.0,351.0,3584.0,-74.0,66.0,1689.0,0.0,2007-11-06,-5862.0,6044.0
07.11.07,-702.0,106.0,596.0,-286.0,-234.0,1553.0,-209.0,-65.0,-163.0,0.0,2007-11-07,106.0,596.0
07.11.08,9527.0,-3776.0,-5751.0,4135.0,241.0,-9338.0,98.0,26.0,-914.0,0.0,2007-11-08,-3776.0,-5751.0
07.11.09,1138.0,-8498.0,7360.0,-1273.0,255.0,7931.0,-554.0,34.0,965.0,0.0,2007-11-09,-8498.0,7360.0
07.11.12,2108.0,-2688.0,580.0,-560.0,194.0,408.0,270.0,-38.0,306.0,0.0,2007-11-12,-2688.0,580.0
07.11.13,2334.0,-8774.0,6441.0,-46.0,392.0,5130.0,2.0,-2.0,964.0,0.0,2007-11-13,-8774.0,6441.0
07.11.14,1218.0,-6455.0,5238.0,-379.0,110.0,4990.0,-217.0,-85.0,818.0,0.0,2007-11-14,-6455.0,5238.0
07.11.15,-919.0,-4836.0,5755.0,-203.0,186.0,3774.0,-96.0,34.0,2061.0,0.0,2007-11-15,-4836.0,5755.0
07.11.16,2695.0,-4747.0,2052.0,-73.0,282.0,-296.0,258.0,147.0,1734.0,0.0,2007-11-16,-4747.0,2052.0
07.11.19,884.0,-2236.0,1352.0,124.0,-42.0,913.0,12.0,87.0,257.0,0.0,2007-11-19,-2236.0,1352.0
07.11.20,3159.0,-7102.0,3943.0,234.0,91.0,3869.0,-35.0,44.0,-260.0,0.0,2007-11-20,-7102.0,3943.0
07.11.21,3943.0,-423.0,-3521.0,-85.0,299.0,-4368.0,-338.0,445.0,528.0,0.0,2007-11-21,-423.0,-3521.0
07.11.22,-1307.0,-5646.0,6953.0,-541.0,794.0,5231.0,-40.0,32.0,1478.0,0.0,2007-11-22,-5646.0,6953.0
07.11.23,-3634.0,-784.0,4419.0,-475.0,97.0,4246.0,-98.0,-50.0,700.0,0.0,2007-11-23,-784.0,4419.0
07.11.26,221.0,704.0,-925.0,153.0,613.0,-2299.0,-154.0,97.0,665.0,0.0,2007-11-26,704.0,-925.0
07.11.27,-2577.0,-2496.0,5074.0,328.0,252.0,2790.0,67.0,94.0,1543.0,0.0,2007-11-27,-2496.0,5074.0
07.11.28,2471.0,-811.0,-1660.0,-228.0,138.0,-2225.0,5.0,-4.0,653.0,0.0,2007-11-28,-811.0,-1660.0
07.11.29,-6459.0,-390.0,6848.0,127.0,101.0,7305.0,-605.0,-309.0,228.0,0.0,2007-11-29,-390.0,6848.0
07.11.30,-4864.0,407.0,4457.0,177.0,37.0,3387.0,-122.0,-48.0,1027.0,0.0,2007-11-30,407.0,4457.0
07.12.03,1354.0,45.0,-1399.0,-392.0,-253.0,-1095.0,-15.0,33.0,324.0,0.0,2007-12-03,45.0,-1399.0
07.12.04,504.0,-2673.0,2169.0,-25.0,-21.0,1568.0,137.0,-52.0,561.0,0.0,2007-12-04,-2673.0,2169.0
07.12.05,-224.0,-2064.0,2288.0,94.0,162.0,435.0,243.0,133.0,1221.0,0.0,2007-12-05,-2064.0,2288.0
07.12.06,-3146.0,1126.0,2021.0,-325.0,199.0,928.0,-111.0,-453.0,1783.0,0.0,2007-12-06,1126.0,2021.0
07.12.07,-1725.0,2953.0,-1229.0,-24.0,85.0,-571.0,-149.0,-482.0,-88.0,0.0,2007-12-07,2953.0,-1229.0
07.12.10,-688.0,-265.0,953.0,594.0,80.0,-263.0,-290.0,-57.0,888.0,0.0,2007-12-10,-265.0,953.0
07.12.11,-22.0,-1600.0,1622.0,297.0,-40.0,811.0,-245.0,-110.0,909.0,0.0,2007-12-11,-1600.0,1622.0
07.12.12,922.0,-4101.0,3179.0,327.0,-33.0,944.0,80.0,209.0,1652.0,0.0,2007-12-12,-4101.0,3179.0
07.12.13,5551.0,-251.0,-5300.0,445.0,295.0,-12546.0,136.0,28.0,6343.0,0.0,2007-12-13,-251.0,-5300.0
07.12.14,3253.0,-4759.0,1506.0,145.0,-71.0,1339.0,26.0,-22.0,89.0,0.0,2007-12-14,-4759.0,1506.0
07.12.17,1920.0,-2432.0,512.0,-338.0,-135.0,63.0,349.0,-12.0,585.0,0.0,2007-12-17,-2432.0,512.0
07.12.18,1105.0,-6250.0,5145.0,-186.0,510.0,1978.0,225.0,53.0,2565.0,0.0,2007-12-18,-6250.0,5145.0
07.12.20,2168.0,-1351.0,-817.0,-208.0,312.0,-409.0,286.0,37.0,-836.0,0.0,2007-12-20,-1351.0,-817.0
07.12.21,-2905.0,-2976.0,5882.0,-260.0,766.0,6470.0,-76.0,-108.0,-910.0,0.0,2007-12-21,-2976.0,5882.0
07.12.24,-2067.0,-364.0,2431.0,-342.0,297.0,3302.0,170.0,-20.0,-974.0,0.0,2007-12-24,-364.0,2431.0
07.12.26,-1198.0,-187.0,1386.0,626.0,46.0,1320.0,86.0,-76.0,-616.0,0.0,2007-12-26,-187.0,1386.0
