date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2025-02-17,15823.32,15440,16100,15310,15840,798732,12593454905,2325.1
2025-02-18,17020.52,16245,17125,16245,17030,1100761,18456212300,2504.43
2025-02-19,16695.14,17000,17000,16580,16710,691315,11581499265,2456.97
2025-02-20,16856.01,16640,17300,16170,16790,829630,13863805865,2486.0
2025-02-21,17187.96,16690,17390,16395,17170,735115,12593799105,2536.12
2025-02-24,16725.54,17050,17210,16555,16700,414093,6965936850,2466.75
2025-02-25,17066.34,16620,17165,16350,17075,375485,6314053510,2516.31
2025-02-26,16635.89,17240,17500,16570,16650,332951,5622840660,2453.68
2025-02-27,16527.56,16655,16990,16280,16475,524634,8696651090,2432.88
2025-02-28,15650.66,16440,16595,15655,15665,873242,13958997595,2300.87
2025-03-04,17267.86,15800,17305,15765,17305,780090,13182662876,2544.01
2025-03-05,17555.53,17250,17550,16900,17525,719278,12456002734,2585.21
2025-03-06,18063.1,17945,18375,17530,18070,664602,11939164180,2660.45
2025-03-07,18765.91,18045,18915,17750,18700,554197,10180157324,2763.94
2025-03-10,18974.58,19075,19220,18275,18980,1006510,19089745657,2793.9
2025-03-11,18722.71,18365,18810,18280,18755,739612,13760613779,2757.13
2025-03-12,18120.42,18795,19300,17800,18040,1874418,35039437502,2669.25
2025-03-13,18881.42,18270,19150,18270,18910,809386,15336237612,2787.63
2025-03-14,18813.99,18910,19050,18675,18835,445382,8398229553,2777.02
2025-03-17,20224.36,18960,20300,18910,20190,826361,16368304431,2985.48
2025-03-18,19974.29,20475,20635,19725,20000,667899,13422384899,2943.63
2025-03-19,20262.79,20240,20630,19950,20300,513213,10380328064,2989.29
2025-03-20,19355.64,20145,20145,19190,19350,916645,17844460698,2858.41
2025-03-21,18672.04,18065,18930,18065,18715,1905334,35183656059,2758.76
2025-03-24,19115.48,18715,19210,18715,19080,429247,8158842901,2827.19
2025-03-25,18165.52,19055,19240,18040,18205,661420,12279684887,2685.45
2025-03-26,18146.29,18135,18315,17645,18105,408473,7324951517,2684.26
2025-03-27,17773.21,18200,18440,17690,17725,454515,8191438657,2629.27
2025-03-28,17206.02,17810,17900,17045,17135,525237,9239754933,2543.15
2025-03-31,17401.84,16765,17540,16650,17435,320288,5528796394,2570.95
2025-04-01,18167.83,17800,18260,17695,18195,429874,7766767187,2682.95
2025-04-02,17481.99,18330,18435,17345,17520,384410,6885502924,2578.64
2025-04-03,18016.18,17105,18125,17080,18040,339401,6003183959,2659.1
2025-04-04,17830.05,18035,18220,17290,17820,837103,14898297004,2630.09
2025-04-07,16399.06,17200,17215,16245,16345,500763,8304014410,2418.16
2025-04-08,17085.52,17035,17230,16755,17055,367694,6258731372,2518.64
2025-04-09,16759.59,17170,17225,16565,16775,302631,5099685255,2471.14
2025-04-10,17964.7,17795,18020,17410,18005,348479,6195498037,2648.91
2025-04-11,18624.77,17800,18640,17680,18600,461637,8436988264,2746.96
2025-04-14,19150.37,19080,19275,18700,19180,384466,7302791838,2824.94
