date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2024-07-15,19397.04,19390,19410,19215,19390,7490,144864125,2789.41
2024-07-16,19300.97,19300,19365,19195,19270,5050,97195495,2775.52
2024-07-17,18922.27,19265,19265,18915,18915,8856,169543005,2720.65
2024-07-18,18841.65,18545,18800,18490,18800,6518,121465840,2709.03
2024-07-19,18722.76,18700,18750,18540,18690,3440,64132650,2691.89
2024-07-22,18249.36,18650,18650,18195,18235,10299,188634120,2623.29
2024-07-23,18156.9,18400,18560,18090,18160,3512,64168940,2609.92
2024-07-24,18061.04,17990,18225,17900,18050,3668,66589565,2596.05
2024-07-25,17804.36,17765,17835,17625,17790,3358,59618105,2558.89
2024-07-26,17733.25,17790,17810,17635,17725,6768,120081010,2548.59
2024-07-29,17845.72,17815,17845,17710,17800,3534,62864145,2564.92
2024-07-30,17646.69,17685,17750,17570,17635,6230,109792980,2536.11
2024-07-31,17890.72,17575,17905,17510,17905,4640,81784935,2571.52
2024-08-01,17969.48,18150,18150,17865,17970,5421,97539695,2583.01
2024-08-02,17227.34,17525,17525,17190,17235,4192,72468130,2475.5
2024-08-05,15522.56,16780,16780,15175,15475,8827,141604260,2228.43
2024-08-06,16176.11,16245,16415,15875,16190,7959,128206605,2323.21
2024-08-07,16393.65,16075,16555,16075,16330,18620,302993945,2354.75
2024-08-08,16134.19,16110,16240,15940,16150,1436,23139425,2317.16
2024-08-09,16462.24,16570,16575,16345,16455,7696,126568740,2364.81
2024-08-12,16669.42,16555,16735,16535,16650,2567,42759985,2394.86
2024-08-13,16735.38,16810,16810,16570,16700,2446,40713160,2404.46
2024-08-14,17028.12,16980,17065,16955,17040,1894,32161160,2446.98
2024-08-16,17378.51,17390,17400,17285,17375,12908,223471235,2498.45
2024-08-19,17033.62,17370,17370,16980,16990,4294,73502630,2448.48
2024-08-20,17209.46,17215,17265,17110,17210,10675,183456595,2474.05
2024-08-21,17242.18,17075,17235,17075,17220,526,9053800,2478.82
2024-08-22,17363.72,17330,17375,17245,17375,4555,78939770,2496.37
2024-08-23,17177.09,17185,17220,17100,17200,1552,26645140,2469.35
2024-08-26,17083.65,17245,17245,17040,17090,4307,73529135,2455.77
2024-08-27,16967.8,17000,17110,16920,16975,22015,373411110,2439.04
2024-08-28,16959.52,16930,16970,16810,16915,606,10256030,2437.89
2024-08-29,16778.19,16500,16785,16500,16785,1429,23885660,2411.63
2024-08-30,16903.76,16815,16955,16795,16920,1108,18727115,2429.9
2024-09-02,17044.18,16885,17045,16800,17045,29917,507276110,2450.38
2024-09-03,16714.01,17075,17075,16715,16715,4903,82782250,2402.5
2024-09-04,16000.25,16070,16235,15935,15975,19117,305965905,2299.07
2024-09-05,16025.21,16095,16300,15975,16005,1941,31201430,2302.65
2024-09-06,15645.98,15975,16045,15625,15645,6872,108170335,2247.7
2024-09-09,15597.39,15295,15640,15210,15615,2263,34874145,2240.73
2024-09-10,15343.85,15605,15610,15345,15345,2505,38539590,2203.95
2024-09-11,15467.8,15280,15545,15280,15480,5048,77916345,2221.99
2024-09-12,15925.09,15715,15900,15715,15880,5007,78897360,2288.32
2024-09-13,15765.57,15790,15820,15650,15760,3036,47743475,2265.34
2024-09-19,15593.65,15740,15760,15345,15550,8507,132237380,2240.42
2024-09-20,15658.68,15800,15930,15630,15675,6205,97571000,2249.94
2024-09-23,15894.3,15615,15905,15615,15905,6297,99677820,2284.09
2024-09-24,16217.68,15940,16175,15940,16175,7688,123302325,2331.06
2024-09-25,16101.57,16320,16425,16115,16115,6684,108783935,2314.27
2024-09-26,16709.69,16370,16665,16370,16635,1920,31850025,2402.45
2024-09-27,16652.94,16765,16820,16655,16685,5220,87366525,2390.79
2024-09-30,16228.48,16695,16695,16235,16235,8357,136970315,2329.24
2024-10-02,16122.75,16060,16325,15950,16145,6814,109986405,2313.99
2024-10-04,16103.2,16130,16250,16090,16120,3646,58918720,2311.23
2024-10-07,16364.68,16240,16350,16060,16335,2653,43047360,2349.27
2024-10-08,16265.39,16235,16315,16125,16265,2253,36564625,2334.93
2024-10-10,16189.76,16390,16390,16170,16205,3559,57690735,2323.93
2024-10-11,16144.3,16365,16375,16120,16120,3341,54095385,2317.37
2024-10-14,16179.21,16120,16275,16080,16160,4525,73193365,2322.46
2024-10-15,16217.22,16265,16280,16110,16230,4865,78672860,2327.93
2024-10-16,15969.37,16020,16045,15910,15950,3480,55632670,2291.99
2024-10-17,15993.82,15975,16030,15890,15970,7876,125444060,2295.57
2024-10-18,15742.56,15980,15980,15685,15725,7535,119000980,2259.17
2024-10-21,15845.35,15755,15910,15730,15850,2960,46794360,2274.14
2024-10-22,15426.21,15780,15790,15390,15410,3378,52170375,2213.41
2024-10-23,15818.17,15435,15880,15405,15790,6080,95200300,2270.29
2024-10-24,15575.76,15785,15785,15545,15580,822,12832635,2235.17
2024-10-25,15446.67,15660,15660,15415,15460,5561,86261380,2216.58
2024-10-28,15849.72,15425,15840,15425,15835,6046,95119440,2275.04
2024-10-29,15876.27,15800,15890,15635,15890,5106,80275310,2278.91
2024-10-30,15866.86,15860,15975,15800,15830,5504,87470300,2277.51
2024-10-31,15724.22,15715,15880,15660,15710,5743,90767625,2256.92
2024-11-01,15575.57,15585,15650,15525,15585,17779,276943265,2235.4
2024-11-04,15974.5,15625,15935,15605,15935,4530,71901360,2293.28
2024-11-05,15807.02,15840,15900,15750,15790,5126,80887890,2269.01
2024-11-06,15541.79,15905,15905,15425,15475,474,7374495,2230.56
2024-11-07,15480.95,15485,15555,15320,15475,14402,222776155,2221.7
2024-11-08,15390.58,15575,15705,15385,15400,1601,24837185,2208.76
2024-11-11,14959.46,15365,15370,14935,14950,8446,126839955,2146.23
2024-11-12,14703.66,14850,14925,14690,14690,9761,144633725,2109.11
