ticker,snapshot_date,sector,forward_per,eps_growth_expected,forward_valuation_score,close_price,forward_eps,peg_ratio,peg_sector_pct,peg_mkt_pct,peg_composite_score,peg_bucket
075580,2026-06-05,운송장비·부품,15.559174809989143,0.03367003367003374,0.2929052429052429,14330.0,921.0,4.621074918566766,0.9655172413793104,0.9682203389830508,0.16369400076296625,expensive
336370,2026-06-05,전기·전자,15.594900849858357,-1.9592391304347827,0.3089430894308943,11010.0,706.0,,,,0.3089430894308943,no_coverage
074600,2026-06-05,비금속,14.928292046936114,1.6880841121495327,0.47925011125945705,34350.0,2301.0,0.08843334250641739,0.75,0.24364406779661016,0.3646250556297285,deep_value
006650,2026-06-05,화학,7.530064754856614,2.3241082410824108,0.7253618426595225,122100.0,16215.0,0.032399802305892705,0.16666666666666666,0.09110169491525423,0.779347587996428,deep_value
476060,2026-06-05,일반서비스,29.545454545454547,0.532033426183844,0.21500091416525954,16250.0,550.0,0.5553307948595907,0.6785714285714286,0.7330508474576272,0.2682147427969155,cheap
025540,2026-06-05,전기·전자,6.073858114674441,0.1892516613695463,0.5537490758983208,75000.0,12348.0,0.3209408081662328,0.6,0.5572033898305084,0.4768745379491604,deep_value
056080,2026-06-05,기계·장비,,,,19400.0,,,,,,no_coverage
071320,2026-06-05,전기·가스,3.39987057593708,-0.3136189695230286,0.2766258614967102,68300.0,20089.0,,,,0.2766258614967102,no_coverage
064960,2026-06-05,운송장비·부품,7.781097229766432,0.4037361799466259,0.42910516856380365,28650.0,3682.0,0.19272727132839804,0.20689655172413793,0.4322033898305085,0.6111043084198329,deep_value
253450,2026-06-05,오락·문화,20.95158597662771,2.492711370262391,0.49003019575177015,25100.0,1198.0,0.08405139169571117,0.4,0.2309322033898305,0.5450150978758851,deep_value
059090,2026-06-05,전기·전자,,,,21000.0,,,,,,no_coverage
032190,2026-06-05,유통,,,,19330.0,,,,,,no_coverage
121600,2026-06-05,화학,78.77551020408163,4.485074626865671,0.5136986301369864,57900.0,735.0,0.1756392407212469,0.37037037037037035,0.3961864406779661,0.5716641298833081,deep_value
348370,2026-06-05,화학,,,,33050.0,,,,,,no_coverage
023160,2026-06-05,금속,14.437840515106489,-0.16224066390041492,0.3224448821156089,29150.0,2019.0,,,,0.3224448821156089,no_coverage
252990,2026-06-05,전기·전자,24.299242424242426,1.0465116279069768,0.43637738702968426,12830.0,528.0,0.23219276094276095,0.5,0.4788135593220339,0.46818869351484216,deep_value
004490,2026-06-05,전기·전자,,,,53500.0,,,,,,no_coverage
241710,2026-06-05,화학,10.861828872040848,0.518918918918919,0.35103929761464003,70200.0,6463.0,0.20931649388828716,0.5185185185185185,0.4470338983050847,0.41626038954806077,deep_value
486990,2026-06-05,IT 서비스,,-0.7433537832310839,0.0,34550.0,-251.0,,,,0.0,no_coverage
037460,2026-06-05,전기·전자,,,,44400.0,,,,,,no_coverage
171090,2026-06-05,기계·장비,7.55832365670854,-0.06300692383778439,0.5177847251660308,71600.0,9473.0,,,,0.5177847251660308,no_coverage
003850,2026-06-05,제약,10.816062176165802,0.03208556149732611,0.4197622230710466,8350.0,772.0,3.3710060449050183,0.8947368421052632,0.951271186440678,0.2625126904828917,expensive
001510,2026-06-05,증권,,,,3205.0,,,,,,no_coverage
009240,2026-06-05,유통,28.846153846153847,-0.4580579562785968,0.05010936759045257,30750.0,1066.0,,,,0.05010936759045257,no_coverage
079160,2026-06-05,오락·문화,,-0.5334101382488479,0.0,4490.0,-405.0,,,,0.0,no_coverage
285130,2026-06-05,화학,4.956948098541019,2.6293402777777777,0.851158200152207,41450.0,8362.0,0.018852440440803083,0.1111111111111111,0.05296610169491525,0.870023544520548,deep_value
100840,2026-06-05,기계·장비,6.8637375987041915,0.21053921568627443,0.574719887955182,33900.0,4939.0,0.32600755998501874,0.3953488372093023,0.5720338983050848,0.5896855253729398,deep_value
005090,2026-06-05,전기·가스,24.814618644067796,-1.44329654848556,0.0,46850.0,1888.0,,,,0.0,no_coverage
365340,2026-06-05,화학,,-0.8969201759899434,0.0,52300.0,-656.0,,,,0.0,no_coverage
002020,2026-06-05,기타금융,10.2491961414791,-1.430710637929542,0.13,51000.0,4976.0,,,,0.13,no_coverage
000370,2026-06-05,보험,2.7881040892193307,0.11387163561076608,0.5162673765158238,6000.0,2152.0,0.24484623183507934,0.4,0.4936440677966102,0.5581336882579119,deep_value
003160,2026-06-05,의료·정밀기기,18.785112359550563,6.911111111111111,0.6730769230769231,26750.0,1424.0,0.027181030745330396,0.16666666666666666,0.07627118644067797,0.7532051282051282,deep_value
336570,2026-06-05,의료·정밀기기,14.990291262135923,0.3104325699745547,0.3465453121941672,7720.0,515.0,0.4828839726245424,0.8333333333333334,0.6991525423728814,0.2566059894304169,deep_value
060250,2026-06-05,금융,11.569052783803325,0.22606382978723394,0.2703900709219858,16000.0,1383.0,0.5117604525541237,1.0,0.7161016949152542,0.1351950354609929,cheap
225570,2026-06-05,IT 서비스,,,,10110.0,,,,,,no_coverage
006730,2026-06-05,일반서비스,16.01418439716312,-0.41542288557213936,0.2418121746479955,11290.0,705.0,,,,0.2418121746479955,no_coverage
00104K,2026-06-05,기타금융,14.93212669683258,1.7494401592435929,0.4313485941776561,165000.0,11050.0,0.08535374369872015,0.23076923076923078,0.2330508474576271,0.6002896817042126,deep_value
053800,2026-06-05,IT 서비스,,,,58600.0,,,,,,no_coverage
174900,2026-06-05,제약,,,,33500.0,,,,,,no_coverage
053610,2026-06-05,기계·장비,11.244674376141205,0.5174324636342646,0.5114189233763236,73900.0,6572.0,0.21731675467678516,0.3023255813953488,0.4576271186440678,0.6045466709904874,deep_value
178920,2026-06-05,화학,12.421652421652421,0.6956521739130435,0.35573896026546414,21800.0,1755.0,0.17856125356125357,0.3888888888888889,0.4004237288135593,0.48342503568828765,deep_value
348340,2026-06-05,기계·장비,,,,48800.0,,,,,,no_coverage
