ticker,period,balance,balance_ratio,listed_shares
035250,2025-05-01,223769,0.1,213940500
035250,2025-06-01,285437,0.13,213940500
035250,2025-07-01,271771,0.13,213940500
035250,2025-08-01,242030,0.11,213940500
035250,2025-09-01,276580,0.13,213940500
035250,2025-10-01,391443,0.18,213940500
035250,2025-11-01,577789,0.27,213940500
035250,2025-12-01,674964,0.32,213940500
035250,2026-01-01,1198559,0.56,213940500
035250,2026-02-01,894823,0.42,213940500
035250,2026-03-01,1549252,0.72,213940500
035250,2026-04-01,1425252,0.67,213940500
035250,2026-05-01,1878533,0.88,213940500
035250,2026-06-01,1522481,0.71,213940500
035420,2025-04-01,145534,0.09,158437008
035420,2025-05-01,292010,0.18,158437008
035420,2025-06-01,84336,0.05,158437008
035420,2025-07-01,260841,0.16,158437008
035420,2025-08-01,486430,0.31,156852638
035420,2025-09-01,70867,0.05,156852638
035420,2025-10-01,94109,0.06,156852638
035420,2025-11-01,978892,0.62,156852638
035420,2025-12-01,197396,0.13,156852638
035420,2026-01-01,70658,0.05,156852638
035420,2026-02-01,100649,0.06,156852638
035420,2026-03-01,315574,0.2,156852638
035420,2026-04-01,602423,0.38,156852638
035420,2026-05-01,577939,0.37,156873776
035420,2026-06-01,1796874,1.15,156873776
035720,2025-04-01,1903874,0.43,443872400
035720,2025-05-01,1003963,0.23,441711295
035720,2025-06-01,620163,0.14,441766501
035720,2025-07-01,967332,0.22,442013722
035720,2025-08-01,234666,0.05,442124799
035720,2025-09-01,975475,0.22,442275505
035720,2025-10-01,1487628,0.34,442318138
035720,2025-11-01,1827772,0.41,442384158
035720,2025-12-01,436644,0.1,442423799
035720,2026-01-01,552286,0.12,442495220
035720,2026-02-01,219983,0.05,442605669
035720,2026-03-01,592549,0.13,442766428
035720,2026-04-01,1078148,0.24,443000995
035720,2026-05-01,1656238,0.37,441690614
035720,2026-06-01,2809745,0.64,441764558
035760,2025-04-01,28673,0.13,21929154
035760,2025-05-01,99164,0.45,21929154
035760,2025-06-01,28673,0.13,21929154
035760,2025-07-01,31024,0.14,21929154
035760,2025-08-01,28673,0.13,21929154
035760,2025-09-01,29116,0.13,21929154
035760,2025-10-01,26222,0.12,21929154
035760,2025-11-01,39124,0.18,21929154
035760,2025-12-01,44098,0.2,21929154
035760,2026-01-01,24418,0.11,21929154
035760,2026-02-01,58615,0.27,21929154
035760,2026-03-01,33197,0.15,21929154
035760,2026-04-01,41156,0.19,21929154
035760,2026-05-01,158564,0.72,21929154
035760,2026-06-01,145510,0.66,21929154
035900,2025-04-01,257409,0.72,35532492
035900,2025-05-01,161714,0.46,35532492
035900,2025-06-01,106259,0.3,35532492
035900,2025-07-01,238538,0.67,35532492
035900,2025-08-01,58732,0.17,35532492
035900,2025-09-01,26238,0.07,35532492
035900,2025-10-01,29992,0.08,35532492
035900,2025-11-01,588216,1.66,35532492
035900,2025-12-01,781076,2.2,35532492
035900,2026-01-01,871387,2.45,35532492
035900,2026-02-01,662751,1.87,35532492
035900,2026-03-01,388478,1.09,35532492
035900,2026-04-01,336644,0.95,35532492
035900,2026-05-01,227497,0.64,35532492
035900,2026-06-01,211957,0.6,35532492
036460,2025-04-01,463639,0.5,92313000
036460,2025-05-01,409163,0.44,92313000
036460,2025-06-01,481638,0.52,92313000
036460,2025-07-01,551376,0.6,92313000
036460,2025-08-01,607374,0.66,92313000
036460,2025-09-01,539070,0.58,92313000
036460,2025-10-01,485485,0.53,92313000
036460,2025-11-01,419193,0.45,92313000
036460,2025-12-01,363323,0.39,92313000
036460,2026-01-01,363226,0.39,92313000
036460,2026-02-01,341835,0.37,92313000
036460,2026-03-01,304393,0.33,92313000
036460,2026-04-01,232217,0.25,92313000
036460,2026-05-01,298903,0.32,92313000
036460,2026-06-01,281609,0.31,92313000
036540,2025-04-01,2165085,1.32,164460303
036540,2025-05-01,2308478,1.4,164460303
036540,2025-06-01,1914284,1.16,164460303
036540,2025-07-01,1443226,0.88,164460303
036540,2025-08-01,1204501,0.73,164460303
036540,2025-09-01,2105460,1.28,164460303
036540,2025-10-01,2247946,1.37,164460303
036540,2025-11-01,2162501,1.31,164460303
036540,2025-12-01,1692012,1.03,164460303
036540,2026-01-01,2318475,1.41,164460303
036540,2026-02-01,2979938,1.81,164460303
036540,2026-03-01,887341,0.54,164460303
036540,2026-04-01,1311106,0.8,164460303
036540,2026-05-01,1390953,0.85,164460303
036540,2026-06-01,2047991,1.25,164460303
036570,2025-04-01,178053,0.83,21544022
036570,2025-05-01,66912,0.31,21544022
036570,2025-06-01,32435,0.15,21544022
036570,2025-07-01,42072,0.2,21544022
036570,2025-08-01,34815,0.16,21544022
036570,2025-09-01,17003,0.08,21544022
036570,2025-10-01,56535,0.26,21544022
036570,2025-11-01,118733,0.55,21544022
036570,2025-12-01,156944,0.73,21544022
036570,2026-01-01,59849,0.28,21544022
036570,2026-02-01,88929,0.41,21544022
036570,2026-03-01,31505,0.15,21544022
036570,2026-04-01,14937,0.07,21544022
036570,2026-05-01,32583,0.15,21544022
036570,2026-06-01,52087,0.24,21544022
036620,2025-04-01,280481,0.3,93431558
036620,2025-05-01,109858,0.12,91500000
036620,2025-06-01,304749,0.33,91500000
036620,2025-07-01,239634,0.26,91500000
036620,2025-08-01,296519,0.33,90503771
036620,2025-09-01,325171,0.36,90503771
036620,2025-10-01,251606,0.28,90503771
036620,2025-11-01,156431,0.17,90503771
036620,2025-12-01,95394,0.11,90503771
036620,2026-01-01,141695,0.16,90503771
036620,2026-02-01,63165,0.07,90503771
036620,2026-03-01,90100,0.1,90503771
036620,2026-04-01,18000,0.02,90503771
036620,2026-05-01,0,0.0,90503771
036620,2026-06-01,0,0.0,90503771
036810,2025-04-01,180099,0.82,21956348
036810,2025-05-01,164105,0.75,21956348
036810,2025-06-01,122181,0.56,21956348
036810,2025-07-01,154071,0.7,21956348
036810,2025-08-01,172629,0.79,21956348
036810,2025-09-01,162843,0.74,21956348
036810,2025-10-01,272283,1.24,21956348
036810,2025-11-01,158916,0.72,21956348
036810,2025-12-01,98495,0.45,21956348
036810,2026-01-01,86856,0.4,21956348
036810,2026-02-01,125057,0.57,21956348
036810,2026-03-01,197758,0.9,21956348
036810,2026-04-01,54461,0.25,21649789
036810,2026-05-01,38616,0.18,21649789
036810,2026-06-01,55970,0.26,21649789
036830,2025-04-01,49398,0.24,20964056
036830,2025-05-01,47126,0.22,20964056
036830,2025-06-01,40389,0.19,20964056
036830,2025-07-01,97592,0.47,20964056
036830,2025-08-01,142336,0.68,20964056
036830,2025-09-01,114338,0.55,20964056
036830,2025-10-01,74280,0.35,20964056
036830,2025-11-01,54351,0.26,20964056
036830,2025-12-01,42478,0.2,20964056
036830,2026-01-01,31917,0.15,20964056
036830,2026-02-01,38229,0.18,20964056
036830,2026-03-01,71143,0.35,20503981
036830,2026-04-01,47667,0.23,20503981
036830,2026-05-01,45134,0.22,20503981
036830,2026-06-01,13891,0.07,20503981
036930,2025-04-01,1475106,3.12,47268321
036930,2025-05-01,1312463,2.78,47268321
036930,2025-06-01,1516875,3.21,47268321
036930,2025-07-01,1938593,4.1,47268321
036930,2025-08-01,1060711,2.24,47268321
036930,2025-09-01,1402543,2.97,47268321
036930,2025-10-01,1124503,2.38,47268321
036930,2025-11-01,1001459,2.12,47268321
036930,2025-12-01,708061,1.5,47268321
036930,2026-01-01,617089,1.31,47268321
036930,2026-02-01,1266690,2.68,47268321
036930,2026-03-01,1777093,3.82,46481121
036930,2026-04-01,784118,1.69,46481121
036930,2026-05-01,1767182,3.8,46481121
036930,2026-06-01,1421734,3.06,46481121
037460,2025-04-01,0,0.0,16318522
037460,2025-05-01,0,0.0,16318522
037460,2025-06-01,0,0.0,16318522
037460,2025-07-01,0,0.0,16318522
037460,2025-08-01,16170,0.1,16318522
037460,2025-09-01,16635,0.1,16318522
037460,2025-10-01,17856,0.11,16318522
037460,2025-11-01,18178,0.11,16318522
037460,2025-12-01,11600,0.07,16318522
037460,2026-01-01,0,0.0,16318522
037460,2026-02-01,55808,0.34,16318522
037460,2026-03-01,74929,0.46,16318522
037460,2026-04-01,164510,1.01,16318522
037460,2026-05-01,81982,0.5,16318522
037460,2026-06-01,68444,0.42,16318522
038500,2025-04-01,483705,0.45,107916306
038500,2025-05-01,455226,0.42,107916306
038500,2025-06-01,488013,0.45,107916306
038500,2025-07-01,451450,0.42,107916306
038500,2025-08-01,453950,0.42,107916306
038500,2025-09-01,458189,0.42,107916306
038500,2025-10-01,508746,0.47,107916306
038500,2025-11-01,527427,0.49,107916306
038500,2025-12-01,852725,0.79,107916306
038500,2026-01-01,1423055,1.32,107916306
038500,2026-02-01,664218,0.62,107916306
038500,2026-03-01,890197,0.82,107916306
038500,2026-04-01,898770,0.83,107916306
038500,2026-05-01,323494,0.3,107916306
038500,2026-06-01,160323,0.15,107916306
039030,2025-04-01,111396,0.9,12319550
039030,2025-05-01,90511,0.73,12319550
039030,2025-06-01,227391,1.85,12319550
039030,2025-07-01,221293,1.8,12319550
039030,2025-08-01,200074,1.62,12319550
039030,2025-09-01,159378,1.29,12319550
039030,2025-10-01,228732,1.86,12319550
039030,2025-11-01,179363,1.46,12319550
039030,2025-12-01,220266,1.79,12319550
039030,2026-01-01,142577,1.16,12319550
039030,2026-02-01,154857,1.26,12319550
039030,2026-03-01,179789,1.46,12319550
039030,2026-04-01,154496,1.25,12319550
039030,2026-05-01,84886,0.69,12319550
039030,2026-06-01,131899,1.07,12319550
039200,2025-04-01,570690,1.49,38248176
039200,2025-05-01,605984,1.58,38248176
039200,2025-06-01,708618,1.85,38248176
039200,2025-07-01,723422,1.89,38248176
039200,2025-08-01,684289,1.79,38255176
039200,2025-09-01,505198,1.32,38255176
039200,2025-10-01,510748,1.34,38255176
039200,2025-11-01,701583,1.83,38258176
039200,2025-12-01,783232,2.05,38258176
039200,2026-01-01,890505,2.33,38258176
039200,2026-02-01,546390,1.43,38258176
039200,2026-03-01,15312,0.04,38258176
039200,2026-04-01,15763,0.04,38258176
039200,2026-05-01,29410,0.08,38258176
039200,2026-06-01,227111,0.59,38258176
039490,2025-04-01,104223,0.43,24476706
039490,2025-05-01,222327,0.91,24476706
039490,2025-06-01,459842,1.84,25043197
039490,2025-07-01,250424,0.96,26092473
039490,2025-08-01,239051,0.91,26175573
039490,2025-09-01,205318,0.78,26364463
039490,2025-10-01,250927,0.95,26427685
039490,2025-11-01,223929,0.84,26580300
039490,2025-12-01,59766,0.22,26724364
039490,2026-01-01,40812,0.15,27025722
039490,2026-02-01,9906,0.04,27112147
039490,2026-03-01,2924,0.01,26211690
039490,2026-04-01,2924,0.01,26228316
039490,2026-05-01,0,0.0,26228316
039490,2026-06-01,0,0.0,26228316
041190,2025-04-01,1094042,1.3,84000000
041190,2025-05-01,1513653,1.8,84000000
041190,2025-06-01,2418699,2.88,84000000
041190,2025-07-01,2444105,2.91,84000000
041190,2025-08-01,1187069,1.41,84000000
041190,2025-09-01,859495,1.02,84000000
041190,2025-10-01,2225182,2.65,84000000
041190,2025-11-01,2452155,2.92,84000000
041190,2025-12-01,2158116,2.57,84000000
041190,2026-01-01,2621793,3.12,84000000
041190,2026-02-01,2219415,2.64,84000000
041190,2026-03-01,2002817,2.38,84000000
041190,2026-04-01,1737889,2.07,84000000
041190,2026-05-01,2390445,2.85,84000000
041190,2026-06-01,2252825,2.68,84000000
041510,2025-04-01,35141,0.15,22894690
041510,2025-05-01,68006,0.3,22894690
041510,2025-06-01,14050,0.06,22894690
041510,2025-07-01,52185,0.23,22894690
041510,2025-08-01,163160,0.71,22894690
041510,2025-09-01,122004,0.53,22894690
041510,2025-10-01,147762,0.65,22894690
041510,2025-11-01,129760,0.57,22894690
041510,2025-12-01,299847,1.31,22894690
041510,2026-01-01,549312,2.4,22894690
041510,2026-02-01,351974,1.54,22894690
041510,2026-03-01,142112,0.62,22894690
041510,2026-04-01,406202,1.77,22894690
041510,2026-05-01,403578,1.76,22894690
041510,2026-06-01,362574,1.58,22894690
042000,2025-04-01,13286,0.05,24253054
042000,2025-05-01,100400,0.41,24253054
042000,2025-06-01,199740,0.82,24253054
042000,2025-07-01,143762,0.59,24253054
042000,2025-08-01,90904,0.37,24253054
042000,2025-09-01,94176,0.39,24253054
042000,2025-10-01,68121,0.28,24253054
042000,2025-11-01,23158,0.1,24253054
042000,2025-12-01,27882,0.11,24253054
042000,2026-01-01,119402,0.49,24253054
042000,2026-02-01,163720,0.68,24253054
042000,2026-03-01,42504,0.18,24253054
042000,2026-04-01,46993,0.19,24253054
042000,2026-05-01,12546,0.05,24178169
042000,2026-06-01,0,0.0,24178169
042660,2025-04-01,1344842,0.44,306413394
042660,2025-05-01,1483502,0.48,306413394
042660,2025-06-01,784653,0.26,306413394
042660,2025-07-01,476383,0.16,306413394
042660,2025-08-01,678731,0.22,306413394
042660,2025-09-01,380830,0.12,306413394
042660,2025-10-01,442680,0.14,306413394
042660,2025-11-01,1280995,0.42,306413394
042660,2025-12-01,3551787,1.16,306413394
042660,2026-01-01,1731578,0.57,306413394
042660,2026-02-01,2136872,0.7,306413394
042660,2026-03-01,1888968,0.62,306413394
042660,2026-04-01,2167711,0.71,306413394
042660,2026-05-01,2005828,0.65,306413394
042660,2026-06-01,2515165,0.82,306413394
042700,2025-04-01,2327837,2.41,96614259
042700,2025-05-01,4118555,4.26,96614259
042700,2025-06-01,4484320,4.7,95312200
042700,2025-07-01,5350149,5.61,95312200
042700,2025-08-01,5762432,6.05,95312200
042700,2025-09-01,5041530,5.29,95312200
042700,2025-10-01,4193253,4.4,95312200
042700,2025-11-01,5114139,5.37,95312200
042700,2025-12-01,6930431,7.27,95312200
042700,2026-01-01,4268809,4.48,95312200
042700,2026-02-01,3899537,4.09,95312200
042700,2026-03-01,5442247,5.71,95312200
042700,2026-04-01,5021308,5.27,95312200
042700,2026-05-01,7060575,7.41,95312200
042700,2026-06-01,6788087,7.12,95312200
043260,2025-04-01,107907,0.18,61002189
043260,2025-05-01,157346,0.22,70922823
043260,2025-06-01,278593,0.39,70922823
043260,2025-07-01,135070,0.19,70922823
043260,2025-08-01,135070,0.19,70922823
043260,2025-09-01,134321,0.19,70922823
043260,2025-10-01,72971,0.1,70922823
043260,2025-11-01,142811,0.2,70922823
043260,2025-12-01,71509,0.1,70922823
043260,2026-01-01,195887,0.28,70922823
043260,2026-02-01,123474,0.17,70922823
043260,2026-03-01,28899,0.04,70922823
043260,2026-04-01,91204,0.13,70922823
043260,2026-05-01,31230,0.04,70922823
043260,2026-06-01,9699,0.01,70922823
046890,2025-04-01,516204,0.89,58305400
046890,2025-05-01,600813,1.03,58305400
046890,2025-06-01,777564,1.33,58305400
046890,2025-07-01,948644,1.63,58305400
046890,2025-08-01,1020608,1.75,58305400
046890,2025-09-01,996302,1.71,58305400
046890,2025-10-01,973832,1.67,58305400
046890,2025-11-01,1036205,1.78,58305400
046890,2025-12-01,936313,1.61,58305400
046890,2026-01-01,1130477,1.94,58305400
046890,2026-02-01,1662168,2.85,58305400
046890,2026-03-01,1725609,2.96,58305400
046890,2026-04-01,2160937,3.71,58305400
046890,2026-05-01,2016563,3.46,58305400
046890,2026-06-01,2119840,3.64,58305400
047040,2025-04-01,1271874,0.31,415622638
047040,2025-05-01,149886,0.04,415622638
047040,2025-06-01,59717,0.01,415622638
047040,2025-07-01,702769,0.17,415622638
047040,2025-08-01,1918260,0.46,415622638
047040,2025-09-01,3031433,0.73,415622638
047040,2025-10-01,1960409,0.47,415622638
047040,2025-11-01,5770383,1.39,415622638
047040,2025-12-01,5599674,1.35,415622638
047040,2026-01-01,12834192,3.09,415622638
047040,2026-02-01,13935675,3.35,415622638
047040,2026-03-01,8288312,1.99,415622638
047040,2026-04-01,10770552,2.62,410907638
047040,2026-05-01,9392601,2.29,410907638
047040,2026-06-01,5982662,1.46,410907638
047050,2025-04-01,1158440,0.66,175922788
047050,2025-05-01,942937,0.54,175922788
047050,2025-06-01,1564705,0.89,175922788
047050,2025-07-01,1832239,1.04,175922788
047050,2025-08-01,1958549,1.11,175922788
047050,2025-09-01,2126932,1.21,175922788
047050,2025-10-01,1346798,0.77,175922788
047050,2025-11-01,1282892,0.73,175922788
047050,2025-12-01,1378364,0.78,175922788
047050,2026-01-01,919903,0.52,175922788
047050,2026-02-01,842290,0.48,175922788
047050,2026-03-01,1761013,1.0,175922788
047050,2026-04-01,1329682,0.76,175922788
047050,2026-05-01,1197529,0.68,175922788
047050,2026-06-01,967459,0.55,175922788
047810,2025-04-01,266196,0.27,97475107
047810,2025-05-01,231582,0.24,97475107
047810,2025-06-01,347643,0.36,97475107
047810,2025-07-01,124470,0.13,97475107
047810,2025-08-01,45008,0.05,97475107
047810,2025-09-01,127211,0.13,97475107
047810,2025-10-01,325144,0.33,97475107
047810,2025-11-01,929822,0.95,97475107
047810,2025-12-01,982471,1.01,97475107
047810,2026-01-01,358162,0.37,97475107
047810,2026-02-01,1924617,1.97,97475107
047810,2026-03-01,2329439,2.39,97475107
047810,2026-04-01,3123283,3.2,97475107
047810,2026-05-01,3069212,3.15,97475107
047810,2026-06-01,2725202,2.8,97475107
048410,2025-04-01,964273,2.01,48021608
048410,2025-05-01,274972,0.57,48021608
048410,2025-06-01,490902,1.02,48021608
048410,2025-07-01,1335103,2.78,48021608
048410,2025-08-01,3034847,3.16,96040960
048410,2025-09-01,3558704,3.71,96040960
048410,2025-10-01,3317933,3.45,96040960
048410,2025-11-01,3462529,3.61,96040960
048410,2025-12-01,2555613,2.66,96040960
048410,2026-01-01,1874952,1.95,96040960
048410,2026-02-01,2124452,2.21,96040960
048410,2026-03-01,3212311,3.33,96505572
048410,2026-04-01,4364885,4.52,96505572
048410,2026-05-01,3156410,3.27,96505572
048410,2026-06-01,3081740,3.19,96505572
050890,2025-04-01,78228,0.13,61095231
050890,2025-05-01,468451,0.77,61095231
050890,2025-06-01,175537,0.29,61095231
050890,2025-07-01,258164,0.42,61095231
050890,2025-08-01,418915,0.69,61095231
050890,2025-09-01,239883,0.39,61095231
050890,2025-10-01,364099,0.6,60756534
050890,2025-11-01,568609,0.94,60756534
050890,2025-12-01,250502,0.41,60756534
050890,2026-01-01,564441,0.93,60756534
050890,2026-02-01,584151,0.96,60756534
050890,2026-03-01,1087924,1.79,60756534
050890,2026-04-01,1563431,2.57,60756534
050890,2026-05-01,744104,1.22,60756534
050890,2026-06-01,645322,1.06,60756534
051600,2025-04-01,105879,0.24,45000000
051600,2025-05-01,181621,0.4,45000000
051600,2025-06-01,761192,1.69,45000000
051600,2025-07-01,781835,1.74,45000000
051600,2025-08-01,739414,1.64,45000000
051600,2025-09-01,646265,1.44,45000000
051600,2025-10-01,633153,1.41,45000000
051600,2025-11-01,623680,1.39,45000000
051600,2025-12-01,827206,1.84,45000000
051600,2026-01-01,433546,0.96,45000000
051600,2026-02-01,482995,1.07,45000000
051600,2026-03-01,452432,1.01,45000000
051600,2026-04-01,200587,0.45,45000000
051600,2026-05-01,320960,0.71,45000000
051600,2026-06-01,381951,0.85,45000000
051900,2025-04-01,175459,1.12,15618197
051900,2025-05-01,185554,1.19,15618197
051900,2025-06-01,182970,1.17,15618197
051900,2025-07-01,405093,2.59,15618197
051900,2025-08-01,692400,4.43,15618197
051900,2025-09-01,660729,4.32,15302459
051900,2025-10-01,719876,4.7,15302459
051900,2025-11-01,803585,5.25,15302459
051900,2025-12-01,864597,5.65,15302459
051900,2026-01-01,744888,4.87,15302459
051900,2026-02-01,162550,1.06,15302459
051900,2026-03-01,184216,1.2,15302459
051900,2026-04-01,207076,1.35,15302459
051900,2026-05-01,117858,0.77,15291262
051900,2026-06-01,115649,0.76,15291262
051910,2025-04-01,14991,0.02,70592343
051910,2025-05-01,6160,0.01,70592343
051910,2025-06-01,15546,0.02,70592343
051910,2025-07-01,356818,0.51,70592343
051910,2025-08-01,527103,0.75,70592343
051910,2025-09-01,368236,0.52,70592343
051910,2025-10-01,119459,0.17,70592343
051910,2025-11-01,35576,0.05,70592343
051910,2025-12-01,6752,0.01,70592343
051910,2026-01-01,5694,0.01,70592343
051910,2026-02-01,5694,0.01,70592343
051910,2026-03-01,19505,0.03,70592343
051910,2026-04-01,56910,0.08,70592343
051910,2026-05-01,3747,0.01,70592343
051910,2026-06-01,10288,0.01,70592343
052020,2025-04-01,58386,0.09,67983291
052020,2025-05-01,83948,0.12,67983291
052020,2025-06-01,162118,0.24,67983291
052020,2025-07-01,238222,0.35,67983291
052020,2025-08-01,277730,0.41,67983291
052020,2025-09-01,318812,0.47,67983291
